epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
64,296.531,0.51086,0.82826,0.78798,0.82528,0,0.64784,0.56129,0.62421,0.48702,0.66241,0.57282,0.63073,0.44053,0.53852,0.92765,1.08159,0.90292,0,0.000547879,0.000547879,0.000547879
65,301.293,0.49279,0.77417,0.77516,0.81644,0,0.54692,0.65772,0.62023,0.48056,0.54887,0.66012,0.6265,0.43414,0.52622,0.95627,0.98943,0.90128,0,0.000533893,0.000533893,0.000533893
66,305.769,0.51413,0.82954,0.77756,0.83118,0,0.53567,0.6676,0.62878,0.48108,0.54279,0.63751,0.62458,0.42965,0.55348,0.98041,1.03575,0.91889,0,0.000519907,0.000519907,0.000519907
67,310.227,0.4912,0.78942,0.78033,0.82147,0,0.62311,0.61737,0.64643,0.49384,0.6223,0.62337,0.65121,0.45083,0.53843,0.93647,0.98354,0.90113,0,0.000505921,0.000505921,0.000505921
68,314.81,0.50314,0.79533,0.76661,0.82337,0,0.55686,0.61811,0.6105,0.47492,0.56801,0.62365,0.61684,0.42883,0.55113,0.9672,1.00601,0.91358,0,0.000491935,0.000491935,0.000491935
69,319.334,0.47747,0.76627,0.75809,0.80576,0,0.56315,0.64862,0.62534,0.48517,0.57226,0.65834,0.63455,0.43875,0.5451,0.9598,0.98992,0.91359,0,0.000477948,0.000477948,0.000477948
70,323.885,0.48276,0.77119,0.73761,0.8092,0,0.49198,0.6459,0.58823,0.45233,0.52368,0.63208,0.59305,0.39923,0.54396,0.97111,1.09547,0.90461,0,0.000463962,0.000463962,0.000463962
71,328.511,0.5,0.78501,0.7649,0.81759,0,0.5251,0.65725,0.60893,0.47733,0.53673,0.67137,0.62279,0.43183,0.52465,0.94351,0.9908,0.90129,0,0.000449976,0.000449976,0.000449976
72,333.055,0.48435,0.7775,0.74414,0.8142,0,0.53578,0.62559,0.6169,0.48164,0.54801,0.63695,0.62752,0.43736,0.53741,0.96533,1.02931,0.90647,0,0.00043599,0.00043599,0.00043599
73,337.662,0.47562,0.76957,0.72489,0.80883,0,0.61877,0.5955,0.62353,0.48357,0.63978,0.60533,0.63494,0.44144,0.52706,0.95782,0.99961,0.89473,0,0.000422004,0.000422004,0.000422004
